talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
43,https://www.ted.com/talks/paul_bennett_finds_design_in_the_details,Paul Bennett,Design is in the details,"Showing a series of inspiring, unusual and playful products, British branding and design guru Paul Bennett explains that design doesn't have to be about grand gestures, but can solve small, universal and overlooked problems.",July-05,TEDGlobal 2005,0:14:10,en,4/5/07,"industrial design,business,design,product design",
44,https://www.ted.com/talks/nick_bostrom_on_our_biggest_problems,Nick Bostrom,A philosophical quest for our biggest problems,Oxford philosopher and transhumanist Nick Bostrom examines the future of humankind and asks whether we might alter the fundamental nature of humanity to solve our most intrinsic problems.,July-05,TEDGlobal 2005,0:16:52,en,4/5/07,"culture,philosophy,biotech,happiness,global issues,technology,future",
50,https://www.ted.com/talks/stefan_sagmeister_shares_happy_design,Stefan Sagmeister,Happiness by design,Graphic designer Stefan Sagmeister takes the audience on a whimsical journey through moments of his life that made him happy -- and notes how many of these moments have to do with good design.,February-04,TED2004,0:15:30,en,4/5/07,"typography,TED Brain Trust,happiness,art,design",
74,https://www.ted.com/talks/alex_steffen_sees_a_sustainable_future,Alex Steffen,The route to a sustainable future,"Worldchanging.com founder Alex Steffen argues that reducing humanity's ecological footprint is incredibly vital now, as the western consumer lifestyle spreads to developing countries.",July-05,TEDGlobal 2005,0:17:34,en,4/5/07,"sustainability,culture,alternative energy,business,environment,cities,design,invention,global issues,collaboration",
76,https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write,Susan Savage-Rumbaugh,The gentle genius of bonobos,"Savage-Rumbaugh's work with bonobo apes, which can understand spoken language and learn tasks by watching, forces the audience to rethink how much of what a species can do is determined by biology -- and how much by cultural exposure.",February-04,TED2004,0:17:25,en,4/5/07,"apes,culture,evolution,genetics,biology,animals,language,education,intelligence",
77,https://www.ted.com/talks/sheila_patek_clocks_the_fastest_animals,Sheila Patek,The shrimp with a kick!,"Biologist Sheila Patek talks about her work measuring the feeding strike of the mantis shrimp, one of the fastest movements in the animal world, using video cameras recording at 20,000 frames per second.",February-04,TED2004,0:16:25,en,4/5/07,"online video,oceans,biology,biomechanics,science,technology",
78,https://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired,Al Seckel,Visual illusions that show how we (mis)think,"Al Seckel, a cognitive neuroscientist, explores the perceptual illusions that fool our brains. Loads of eye tricks help him prove that not only are we easily fooled, we kind of like it.",February-04,TED2004,0:14:33,en,4/5/07,"cognitive science,illusion,culture,psychology,design,brain",
80,https://www.ted.com/talks/juan_enriquez_on_genomics_and_our_future,Juan Enriquez,The life code that will reshape the future,"Scientific discoveries, futurist Juan Enriquez notes, demand a shift in code, and our ability to thrive depends on our mastery of that code. Here, he applies this notion to the field of genomics.",February-03,TED2003,0:22:20,en,4/5/07,"TED Brain Trust,culture,DNA,biotech,genetics,business,invention,science,technology",
81,https://www.ted.com/talks/nora_york_sings_what_i_want,Nora York,"Singing ""What I Want""","Nora York gives a stunning performance of her song ""What I Want,"" with Jamie Lawrence (keyboards), Steve Tarshis (guitar) and Arthur Kell (bass).",November-05,TEDSalon 2006,0:04:36,en,4/5/07,"entertainment,live music,singer,music,poetry,performance",
99,https://www.ted.com/talks/jill_sobule_sings_to_al_gore,Jill Sobule,"Global warming's theme song, ""Manhattan in January""","A happy song about global warming, from Jill Sobule.",February-06,TED2006,0:02:43,en,4/6/07,"guitar,vocals,music,climate change,environment,performance",
101,https://www.ted.com/talks/caroline_lavelle_casts_a_spell_on_cello,Caroline Lavelle,Casting a spell on the cello,"Caroline Lavelle plays the cello like a sorceress casting a spell, occasionally hiding behind her wild mane of blond hair as she sings of pastoral themes. She performs ""Farther than the Sun,"" backed by Thomas Dolby on keyboards.",February-05,TED2005,0:07:39,en,4/6/07,"cello,entertainment,vocals,music,performance",
102,https://www.ted.com/talks/dan_dennett_on_our_consciousness,Dan Dennett,The illusion of consciousness,"Philosopher Dan Dennett makes a compelling argument that not only don't we understand our own consciousness, but that half the time our brains are actively fooling us.",February-03,TED2003,0:21:48,en,4/6/07,"TED Brain Trust,consciousness,entertainment,illusion,culture,visualizations,self,brain",
103,https://www.ted.com/talks/evelyn_glennie_shows_how_to_listen,Evelyn Glennie,How to truly listen,"In this soaring demonstration, deaf percussionist Evelyn Glennie illustrates how listening to music involves much more than simply letting sound waves hit your eardrums.",February-03,TED2003,0:32:09,en,4/6/07,"entertainment,live music,music,creativity,performance",
104,https://www.ted.com/talks/william_mcdonough_on_cradle_to_cradle_design,William McDonough,Cradle to cradle design,"Green-minded architect and designer William McDonough asks what our buildings and products would look like if designers took into account ""all children, all species, for all time.""",February-05,TED2005,0:20:05,en,4/6/07,"sustainability,china,culture,business,environment,architecture,cities,design,global issues,technology",
105,https://www.ted.com/talks/jeff_bezos_on_the_next_web_innovation,Jeff Bezos,The electricity metaphor for the web's future,The dot-com boom and bust is often compared to the Gold Rush. But Amazon.com founder Jeff Bezos says it's more like the early days of the electric industry.,February-03,TED2003,0:17:11,en,4/9/07,"TED Brain Trust,web,entrepreneur,business,history,invention,technology,innovation,United States",
108,https://www.ted.com/talks/rives_remixes_ted2006,Rives,A mockingbird remix of TED2006,Rives recaps the most memorable moments of TED2006 in the free-spirited rhyming verse of a fantastical mockingbird lullaby.,February-06,TED2006,0:04:11,en,4/9/07,"spoken word,memory,entertainment,poetry,storytelling,performance",
109,https://www.ted.com/talks/eddi_reader_sings_about_what_you_ve_got,Eddi Reader,What You've Got,"Singer/songwriter Eddi Reader performs ""What You Do With What You've Got,"" a meditation on a very TED theme: how to use your gifts and talents to make a difference. With Thomas Dolby on piano.",February-03,TED2003,0:05:12,en,4/14/07,"guitar,composing,piano,entertainment,vocals,music,performance art,potential,performance",
110,https://www.ted.com/talks/eddi_reader_sings_kiteflyer_s_hill,Eddi Reader,Kiteflyer's Hill,"Singer/songwriter Eddi Reader performs ""Kiteflyer's Hill,"" a tender look back at a lost love. With Thomas Dolby on piano.",February-03,TED2003,0:06:18,en,4/14/07,"memory,guitar,composing,piano,entertainment,music,performance",
112,https://www.ted.com/talks/tom_honey_on_god_and_the_tsunami,Tom Honey,Why would God create a tsunami?,"In the days following the tragic South Asian tsunami of 2004, the Rev. Tom Honey pondered the question, ""How could a loving God have done this?"" Here is his answer.",February-05,TED2005,0:19:32,en,4/16/07,"natural disaster,God,disaster relief,culture,philosophy,religion,global issues",
113,https://www.ted.com/talks/richard_dawkins_on_militant_atheism,Richard Dawkins,Militant atheism,"Richard Dawkins urges all atheists to openly state their position -- and to fight the incursion of the church into politics and science. A fiery, funny, powerful talk.",February-02,TED2002,0:29:10,en,4/16/07,"atheism,God,culture,religion,politics,science",
114,https://www.ted.com/talks/tom_rielly_delivers_a_comic_send_up_of_ted2006,Tom Rielly,A comic sendup of TED2006,"Satirist Tom Rielly delivers a wicked parody of the 2006 TED conference, taking down the $100 laptop, the plight of the polar bear, and people who mention, one too many times, that they work at Harvard. Watch for a special moment between Tom and Al Gore.",February-06,TED2006,0:19:55,en,4/16/07,"comedy,humor,culture,performance",
115,https://www.ted.com/talks/thomas_dolby_and_rachelle_garniez,Rachelle Garniez,La Vie en Rose,"Featuring the vocals and mischievous bell-playing of accordionist and singer Rachelle Garniez, the TED House Band -- led by Thomas Dolby on keyboard -- delivers this delightful rendition of the Edith Piaf standard ""La Vie en Rose.""",February-04,TED2004,0:03:21,en,4/16/07,"entertainment,live music,music,performance",
72,https://www.ted.com/talks/chris_anderson_of_wired_on_tech_s_long_tail,Chris Anderson,Technology's long tail,"Chris Anderson, then the editor of Wired, explores the four key stages of any viable technology: setting the right price, gaining market share, displacing an established technology and, finally, becoming ubiquitous.",February-04,TED2004,0:14:18,en,4/27/07,"marketing,entertainment,culture,economics,business,technology",
117,https://www.ted.com/talks/natalie_macmaster_fiddles_in_reel_time,Natalie MacMaster,Cape Breton fiddling in reel time,"Violinist Natalie MacMaster and TED Musical Director Thomas Dolby play Dolby's original song ""Blue Is a River"" in this ethereal duet -- with a little dancing.",February-02,TED2002,0:05:11,en,5/1/07,"violin,entertainment,live music,music,history,performance",
118,https://www.ted.com/talks/sergey_brin_and_larry_page_on_google,Sergey Brin + Larry Page,The genesis of Google,"Google co-founders Larry Page and Sergey Brin offer a peek inside the Google machine, sharing tidbits about international search patterns, the philanthropic Google Foundation, and the company's dedication to innovation and employee happiness.",February-04,TED2004,0:20:33,en,5/3/07,"TED Brain Trust,Google,web,culture,business,design,technology,collaboration",
119,https://www.ted.com/talks/stew_says_black_men_ski,Stew,Black Men Ski,What happens when a black man visits Aspen? Singer/songwriter Stew and his band are about to let you know.,February-06,TED2006,0:04:37,en,5/7/07,"sports,entertainment,live music,music,culture,race,poetry,performance",
121,https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia,James Howard Kunstler,The ghastly tragedy of the suburbs,"In James Howard Kunstler's view, public spaces should be inspired centers of civic life and the physical manifestation of the common good. Instead, he argues, what we have in America is a nation of places not worth caring about.",February-04,TED2004,0:19:44,en,5/12/07,"consumerism,energy,cars,transportation,culture,alternative energy,architecture,cities,design",
